date, pm25, pm10, o3, no2, so2, co
2023/2/21, 111, 53, 49, 21, 1, 6
2023/2/22, 101, 28, 42, 25, , 5
2023/2/23, 53, 23, 36, 25, , 5
2023/2/24, 47, 31, 38, 31, 1, 6
2023/2/25, 58, 32, 32, 17, , 7
2023/2/26, 66, 31, 45, 15, , 7
2023/2/27, 71, 31, 38, 19, , 5
2023/2/28, 47, 25, 38, 22, , 6
2023/3/1, 44, 41, 39, 56, 2, 6
2023/3/2, 88, 51, 70, 42, 2, 7
2023/3/3, 124, 53, 60, 38, 2, 7
2023/3/4, 104, 46, 59, 42, 2, 6
2023/3/5, 90, 39, 67, 26, 1, 6
2023/3/6, 83, 34, 54, 32, 1, 5
2023/3/7, 67, 28, 48, 34, 1, 4
2023/3/8, 65, 32, 30, 48, 2, 5
2023/3/9, 75, 42, 33, 61, 6, 6
2023/3/10, 98, 37, 70, 36, 2, 4
2023/3/11, 94, 32, 46, 29, 1, 4
2023/3/12, 79, 36, 47, 46, 2, 5
2023/3/13, 87, 60, 50, 40, 2, 6
2023/3/14, 107, 46, 53, 33, 1, 5
2023/3/15, 78, 37, 47, 41, 1, 5
2023/3/16, 82, 33, 62, 40, 2, 6
2023/3/17, 77, 18, 41, 32, 1, 5
2023/3/18, 61, 30, 41, 32, 2, 5
2023/3/19, 59, 23, 37, 19, 1, 4
2023/3/20, 44, 26, 37, 30, 1, 5
2023/3/21, 52, 19, 21, 21, 1, 5
2023/3/22, 52, 15, 19, 14, 1, 4
2023/3/23, 30, 18, 18, 15, 1, 4
2023/3/24, 47, 24, 27, 24, 1, 5
2023/3/25, 70, 25, 28, 22, 1, 5
2023/3/26, 27, 16, 31, 21, 1, 5
2023/3/27, 41, 18, 41, 23, , 5
2023/3/28, 49, 21, 43, 28, , 5
2023/3/29, 60, 19, 38, 30, , 6
2023/3/30, 58, 16, 37, 29, , 6
2023/3/31, 48, 22, 36, 28, , 6
2022/10/1, 40, 19, 23, 12, 1, 7
2022/10/2, 47, 16, 19, 18, 1, 7
2022/10/3, 48, 20, 43, 22, 1, 8
2022/10/4, 58, 29, 37, 29, 2, 8
2022/10/5, 68, 22, 39, 22, 1, 8
2022/10/6, 52, 19, 40, 24, 1, 8
2022/10/7, 50, 24, 43, 23, 1, 8
2022/10/8, 60, 34, 66, 26, 1, 8
2022/10/9, 70, 31, 42, 39, 2, 8
2022/10/10, 60, 40, 62, 41, 2, 6
2022/10/11, 75, 36, 57, 39, 2, 7
2022/10/12, 72, 32, 64, 40, 1, 8
2022/10/13, 64, 36, 69, 38, 1, 7
2022/10/14, 70, 36, 67, 50, 2, 8
2022/10/15, 78, 40, 60, 47, 2, 7
2022/10/16, 77, 38, 48, 42, 2, 7
2022/10/17, 72, 38, 52, 33, 1, 7
2022/10/18, 87, 28, 44, 29, 1, 7
